year,race_name,constructor_name,total_stops,mean_pit_stop,delta_pit_stop,race_points,season_points,championship_standing,target_top5
2012,European Grand Prix,Williams,4,21.492,-0.78,1.0,45.0,7.0,0
2012,European Grand Prix,Force India,3,20.608,-1.664,16.0,44.0,8.0,0
2012,European Grand Prix,Toro Rosso,3,21.703,-0.569,0.0,6.0,9.0,0
2012,European Grand Prix,Caterham,6,23.274,1.002,0.0,0.0,10.0,0
2012,European Grand Prix,Marussia,2,27.237,4.965,0.0,0.0,11.0,0
2012,European Grand Prix,HRT,5,22.066,-0.206,0.0,0.0,12.0,0
2012,British Grand Prix,Red Bull,4,25.545,-1.457,40.0,216.0,1.0,1
2012,British Grand Prix,Ferrari,4,25.201,-1.801,30.0,152.0,2.0,1
2012,British Grand Prix,Lotus F1,4,27.76,0.758,18.0,144.0,3.0,1
2012,British Grand Prix,McLaren,4,24.85,-2.152,5.0,142.0,4.0,1
2012,British Grand Prix,Mercedes,4,27.552,0.55,6.0,98.0,5.0,1
2012,British Grand Prix,Sauber,3,30.415,3.413,0.0,60.0,6.0,0
2012,British Grand Prix,Williams,4,27.813,0.811,2.0,47.0,7.0,0
2012,British Grand Prix,Force India,3,28.098,1.096,0.0,44.0,8.0,0
2012,British Grand Prix,Toro Rosso,4,25.982,-1.02,0.0,6.0,9.0,0
2012,British Grand Prix,Caterham,2,26.315,-0.687,0.0,0.0,10.0,0
2012,British Grand Prix,Marussia,4,25.971,-1.031,0.0,0.0,11.0,0
2012,British Grand Prix,HRT,3,28.522,1.52,0.0,0.0,12.0,0
2012,German Grand Prix,Red Bull,4,17.728,-1.863,14.0,230.0,1.0,1
2012,German Grand Prix,Ferrari,5,19.476,-0.115,25.0,177.0,2.0,1
2012,German Grand Prix,McLaren,5,18.437,-1.154,18.0,160.0,3.0,1
2012,German Grand Prix,Lotus F1,5,22.327,2.736,15.0,159.0,4.0,1
2012,German Grand Prix,Mercedes,6,18.27,-1.321,7.0,105.0,5.0,1
2012,German Grand Prix,Sauber,4,18.606,-0.985,20.0,80.0,6.0,0
2012,German Grand Prix,Williams,6,23.67,4.079,0.0,47.0,7.0,0
2012,German Grand Prix,Force India,5,18.192,-1.399,2.0,46.0,8.0,0
2012,German Grand Prix,Toro Rosso,5,18.728,-0.863,0.0,6.0,9.0,0
2012,German Grand Prix,Caterham,7,20.412,0.821,0.0,0.0,10.0,0
2012,German Grand Prix,Marussia,4,19.391,-0.2,0.0,0.0,11.0,0
2012,German Grand Prix,HRT,4,19.858,0.267,0.0,0.0,12.0,0
2012,Hungarian Grand Prix,Red Bull,6,19.308,-0.838,16.0,246.0,1.0,1
2012,Hungarian Grand Prix,McLaren,5,19.668,-0.479,33.0,193.0,2.0,1
2012,Hungarian Grand Prix,Lotus F1,4,20.56,0.413,33.0,192.0,3.0,1
2012,Hungarian Grand Prix,Ferrari,4,19.733,-0.413,12.0,189.0,4.0,1
2012,Hungarian Grand Prix,Mercedes,5,19.204,-0.942,1.0,106.0,5.0,1
2012,Hungarian Grand Prix,Sauber,4,20.209,0.062,0.0,80.0,6.0,0
2012,Hungarian Grand Prix,Williams,5,18.816,-1.331,6.0,53.0,7.0,0
2012,Hungarian Grand Prix,Force India,4,20.539,0.393,0.0,46.0,8.0,0
2012,Hungarian Grand Prix,Toro Rosso,7,19.947,-0.2,0.0,6.0,9.0,0
2012,Hungarian Grand Prix,Caterham,6,20.896,0.75,0.0,0.0,10.0,0
2012,Hungarian Grand Prix,Marussia,4,21.003,0.857,0.0,0.0,11.0,0
2012,Hungarian Grand Prix,HRT,4,21.875,1.729,0.0,0.0,12.0,0
2012,Belgian Grand Prix,Red Bull,3,20.701,-1.506,26.0,272.0,1.0,1
2012,Belgian Grand Prix,McLaren,1,19.668,-2.539,25.0,218.0,2.0,1
2012,Belgian Grand Prix,Lotus F1,2,20.336,-1.871,15.0,207.0,3.0,1
2012,Belgian Grand Prix,Ferrari,2,20.678,-1.529,10.0,199.0,4.0,1
2012,Belgian Grand Prix,Mercedes,4,21.024,-1.183,6.0,112.0,5.0,1
2012,Belgian Grand Prix,Sauber,3,23.674,1.467,0.0,80.0,6.0,0
2012,Belgian Grand Prix,Force India,4,21.341,-0.866,13.0,59.0,7.0,0
2012,Belgian Grand Prix,Williams,3,21.854,-0.353,0.0,53.0,8.0,0
2012,Belgian Grand Prix,Toro Rosso,4,20.771,-1.436,6.0,12.0,9.0,0
2012,Belgian Grand Prix,Caterham,4,30.322,8.115,0.0,0.0,10.0,0
2012,Belgian Grand Prix,Marussia,3,21.578,-0.629,0.0,0.0,11.0,0
2012,Belgian Grand Prix,HRT,5,24.535,2.328,0.0,0.0,12.0,0
2012,Italian Grand Prix,Red Bull,3,19.622,-2.993,0.0,272.0,1.0,1
2012,Italian Grand Prix,McLaren,2,22.056,-0.559,25.0,243.0,2.0,1
2012,Italian Grand Prix,Ferrari,2,21.838,-0.777,27.0,226.0,3.0,1
2012,Italian Grand Prix,Lotus F1,2,21.846,-0.769,10.0,217.0,4.0,1
2012,Italian Grand Prix,Mercedes,4,22.189,-0.426,14.0,126.0,5.0,1
2012,Italian Grand Prix,Sauber,2,22.673,0.058,20.0,100.0,6.0,0
2012,Italian Grand Prix,Force India,2,22.468,-0.147,4.0,63.0,7.0,0
2012,Italian Grand Prix,Williams,3,22.59,-0.025,1.0,54.0,8.0,0
2012,Italian Grand Prix,Toro Rosso,1,21.72,-0.895,0.0,12.0,9.0,0
2012,Italian Grand Prix,Caterham,4,22.41,-0.205,0.0,0.0,10.0,0
2012,Italian Grand Prix,Marussia,4,24.353,1.738,0.0,0.0,11.0,0
2012,Italian Grand Prix,HRT,2,27.617,5.002,0.0,0.0,12.0,0
2012,Singapore Grand Prix,Red Bull,5,29.648,-1.448,25.0,297.0,1.0,1
2012,Singapore Grand Prix,McLaren,3,29.602,-1.494,18.0,261.0,2.0,1
2012,Singapore Grand Prix,Ferrari,5,29.913,-1.183,19.0,245.0,3.0,1
2012,Singapore Grand Prix,Lotus F1,4,30.718,-0.378,14.0,231.0,4.0,1
2012,Singapore Grand Prix,Mercedes,4,30.112,-0.984,10.0,136.0,5.0,1
2012,Singapore Grand Prix,Sauber,5,31.588,0.492,1.0,101.0,6.0,0
2012,Singapore Grand Prix,Force India,5,31.326,0.23,12.0,75.0,7.0,0
2012,Singapore Grand Prix,Williams,6,30.597,-0.499,0.0,54.0,8.0,0
2012,Singapore Grand Prix,Toro Rosso,4,30.294,-0.802,2.0,14.0,9.0,0
2012,Singapore Grand Prix,Marussia,4,31.118,0.022,0.0,0.0,10.0,0
2012,Singapore Grand Prix,Caterham,7,32.688,1.592,0.0,0.0,11.0,0
2012,Singapore Grand Prix,HRT,4,35.551,4.455,0.0,0.0,12.0,0
2012,Japanese Grand Prix,Red Bull,4,23.502,1.269,27.0,324.0,1.0,1
2012,Japanese Grand Prix,McLaren,4,20.568,-1.665,22.0,283.0,2.0,1
2012,Japanese Grand Prix,Ferrari,2,20.857,-1.376,18.0,263.0,3.0,1
2012,Japanese Grand Prix,Lotus F1,5,25.078,2.845,8.0,239.0,4.0,1
2012,Japanese Grand Prix,Mercedes,2,20.511,-1.722,0.0,136.0,5.0,1
2012,Japanese Grand Prix,Sauber,3,20.939,-1.294,15.0,116.0,6.0,0
2012,Japanese Grand Prix,Force India,4,21.276,-0.957,6.0,81.0,7.0,0
2012,Japanese Grand Prix,Williams,6,21.207,-1.026,4.0,58.0,8.0,0
2012,Japanese Grand Prix,Toro Rosso,4,21.855,-0.378,1.0,15.0,9.0,0
2012,Japanese Grand Prix,Marussia,4,26.508,4.275,0.0,0.0,10.0,0
2012,Japanese Grand Prix,Caterham,5,20.496,-1.737,0.0,0.0,11.0,0
2012,Japanese Grand Prix,HRT,3,24.0,1.767,0.0,0.0,12.0,0
2012,Korean Grand Prix,Red Bull,4,19.764,-1.411,43.0,367.0,1.0,1
2012,Korean Grand Prix,Ferrari,4,20.37,-0.805,27.0,290.0,2.0,1
2012,Korean Grand Prix,McLaren,3,19.954,-1.221,1.0,284.0,3.0,1
2012,Korean Grand Prix,Lotus F1,4,20.96,-0.215,16.0,255.0,4.0,1
2012,Korean Grand Prix,Mercedes,2,20.182,-0.993,0.0,136.0,5.0,1
2012,Korean Grand Prix,Sauber,4,23.041,1.866,0.0,116.0,6.0,0
2012,Korean Grand Prix,Force India,4,21.032,-0.143,8.0,89.0,7.0,0
2012,Korean Grand Prix,Williams,3,21.945,0.77,0.0,58.0,8.0,0
2012,Korean Grand Prix,Toro Rosso,4,20.752,-0.423,6.0,21.0,9.0,0
2012,Korean Grand Prix,Marussia,4,21.537,0.362,0.0,0.0,10.0,0
2012,Korean Grand Prix,Caterham,4,21.811,0.636,0.0,0.0,11.0,0
2012,Korean Grand Prix,HRT,1,22.749,1.574,0.0,0.0,12.0,0
2012,Indian Grand Prix,Red Bull,2,20.758,-1.859,40.0,407.0,1.0,1
2012,Indian Grand Prix,Ferrari,2,20.95,-1.667,26.0,316.0,2.0,1
2012,Indian Grand Prix,McLaren,2,21.181,-1.436,22.0,306.0,3.0,1
2012,Indian Grand Prix,Lotus F1,2,21.19,-1.427,8.0,263.0,4.0,1
2012,Indian Grand Prix,Mercedes,3,22.616,-0.001,0.0,136.0,5.0,1
2012,Indian Grand Prix,Sauber,3,22.857,0.24,0.0,116.0,6.0,0
2012,Indian Grand Prix,Force India,2,22.801,0.184,4.0,93.0,7.0,0
2012,Indian Grand Prix,Williams,3,24.034,1.417,1.0,59.0,8.0,0
2012,Indian Grand Prix,Toro Rosso,3,23.131,0.514,0.0,21.0,9.0,0
2012,Indian Grand Prix,Marussia,2,24.998,2.381,0.0,0.0,10.0,0
2012,Indian Grand Prix,Caterham,2,22.706,0.089,0.0,0.0,11.0,0
2012,Indian Grand Prix,HRT,2,24.187,1.57,0.0,0.0,12.0,0
2012,Abu Dhabi Grand Prix,Red Bull,3,21.315,-0.378,15.0,422.0,1.0,1
2012,Abu Dhabi Grand Prix,Ferrari,2,19.476,-2.218,24.0,340.0,2.0,1
2012,Abu Dhabi Grand Prix,McLaren,1,19.455,-2.239,12.0,318.0,3.0,1
2012,Abu Dhabi Grand Prix,Lotus F1,3,22.451,0.758,25.0,288.0,4.0,1
2012,Abu Dhabi Grand Prix,Mercedes,3,23.416,1.723,0.0,136.0,5.0,1
2012,Abu Dhabi Grand Prix,Sauber,4,24.826,3.133,8.0,124.0,6.0,0
2012,Abu Dhabi Grand Prix,Force India,3,22.255,0.561,2.0,95.0,7.0,0
2012,Abu Dhabi Grand Prix,Williams,2,21.655,-0.038,14.0,73.0,8.0,0
2012,Abu Dhabi Grand Prix,Toro Rosso,4,20.389,-1.305,1.0,22.0,9.0,0
2012,Abu Dhabi Grand Prix,Marussia,2,20.912,-0.782,0.0,0.0,10.0,0
2012,Abu Dhabi Grand Prix,Caterham,2,21.9,0.206,0.0,0.0,11.0,0
2012,Abu Dhabi Grand Prix,HRT,1,22.272,0.578,0.0,0.0,12.0,0
2012,United States Grand Prix,Red Bull,1,20.904,-1.605,18.0,440.0,1.0,1
2012,United States Grand Prix,Ferrari,2,22.98,0.471,27.0,367.0,2.0,1
2012,United States Grand Prix,McLaren,2,21.13,-1.379,35.0,353.0,3.0,1
2012,United States Grand Prix,Lotus F1,2,23.015,0.506,14.0,302.0,4.0,1
2012,United States Grand Prix,Mercedes,3,21.635,-0.874,0.0,136.0,5.0,1
2012,United States Grand Prix,Sauber,2,23.079,0.57,0.0,124.0,6.0,0
2012,United States Grand Prix,Force India,3,22.347,-0.162,4.0,99.0,7.0,0
2012,United States Grand Prix,Williams,2,22.242,-0.267,3.0,76.0,8.0,0
2012,United States Grand Prix,Toro Rosso,1,22.651,0.142,0.0,22.0,9.0,0
2012,United States Grand Prix,Marussia,2,22.736,0.227,0.0,0.0,10.0,0
2012,United States Grand Prix,Caterham,2,22.738,0.229,0.0,0.0,11.0,0
2012,United States Grand Prix,HRT,2,24.648,2.139,0.0,0.0,12.0,0
2012,Brazilian Grand Prix,Red Bull,7,22.652,-1.32,20.0,460.0,1.0,1
2012,Brazilian Grand Prix,Ferrari,6,22.34,-1.632,33.0,400.0,2.0,1
2012,Brazilian Grand Prix,McLaren,4,22.256,-1.716,25.0,378.0,3.0,1
2012,Brazilian Grand Prix,Lotus F1,3,25.527,1.555,1.0,303.0,4.0,1
2012,Brazilian Grand Prix,Mercedes,8,24.174,0.202,6.0,142.0,5.0,1
2012,Brazilian Grand Prix,Sauber,3,28.114,4.142,2.0,126.0,6.0,0
2012,Brazilian Grand Prix,Force India,6,21.636,-2.336,10.0,109.0,7.0,0
2012,Brazilian Grand Prix,Toro Rosso,9,22.451,-1.521,4.0,26.0,9.0,0
2012,Brazilian Grand Prix,Caterham,8,25.31,1.338,0.0,0.0,10.0,0
2012,Brazilian Grand Prix,Marussia,7,23.33,-0.642,0.0,0.0,11.0,0
2012,Brazilian Grand Prix,HRT,8,25.9,1.928,0.0,0.0,12.0,0
2013,Australian Grand Prix,Ferrari,6,21.646,-1.403,30.0,30.0,1.0,1
2013,Australian Grand Prix,Lotus F1,5,22.359,-0.69,26.0,26.0,2.0,1
2013,Australian Grand Prix,Red Bull,6,22.263,-0.786,23.0,23.0,3.0,1
2013,Australian Grand Prix,Mercedes,4,22.056,-0.993,10.0,10.0,4.0,1
2013,Australian Grand Prix,Force India,4,22.876,-0.173,10.0,10.0,5.0,1
2013,Australian Grand Prix,McLaren,6,22.463,-0.586,2.0,2.0,6.0,0
2013,Australian Grand Prix,Toro Rosso,5,23.707,0.658,0.0,0.0,7.0,0
2013,Australian Grand Prix,Sauber,2,22.316,-0.733,0.0,0.0,8.0,0
2013,Australian Grand Prix,Williams,4,23.476,0.427,0.0,0.0,9.0,0
2013,Australian Grand Prix,Marussia,6,26.629,3.58,0.0,0.0,10.0,0
2013,Australian Grand Prix,Caterham,5,23.752,0.703,0.0,0.0,11.0,0
2013,Malaysian Grand Prix,Red Bull,8,21.014,-8.073,43.0,66.0,1.0,1
2013,Malaysian Grand Prix,Lotus F1,6,22.798,-6.289,14.0,40.0,2.0,1
2013,Malaysian Grand Prix,Ferrari,4,21.642,-7.445,10.0,40.0,3.0,1
2013,Malaysian Grand Prix,Mercedes,8,21.955,-7.132,27.0,37.0,4.0,1
2013,Malaysian Grand Prix,Force India,4,73.518,44.431,0.0,10.0,5.0,1
2013,Malaysian Grand Prix,Sauber,8,22.804,-6.283,4.0,4.0,6.0,0
2013,Malaysian Grand Prix,McLaren,7,33.356,4.269,2.0,4.0,7.0,0
2013,Malaysian Grand Prix,Toro Rosso,6,26.561,-2.526,1.0,1.0,8.0,0
2013,Malaysian Grand Prix,Williams,6,25.99,-3.097,0.0,0.0,9.0,0
2013,Malaysian Grand Prix,Marussia,8,24.009,-5.078,0.0,0.0,10.0,0
2013,Malaysian Grand Prix,Caterham,8,26.31,-2.777,0.0,0.0,11.0,0
2013,Chinese Grand Prix,Red Bull,5,21.568,0.537,12.0,78.0,1.0,1
2013,Chinese Grand Prix,Ferrari,6,20.247,-0.784,33.0,73.0,2.0,1
2013,Chinese Grand Prix,Lotus F1,6,20.409,-0.622,20.0,60.0,3.0,1
2013,Chinese Grand Prix,Mercedes,6,20.914,-0.117,15.0,52.0,4.0,1
2013,Chinese Grand Prix,McLaren,4,19.996,-1.035,10.0,14.0,5.0,1
2013,Chinese Grand Prix,Force India,3,20.25,-0.781,4.0,14.0,6.0,0
2013,Chinese Grand Prix,Toro Rosso,6,21.256,0.225,6.0,7.0,7.0,0
2013,Chinese Grand Prix,Sauber,3,21.041,0.01,1.0,5.0,8.0,0
2013,Chinese Grand Prix,Williams,6,21.436,0.405,0.0,0.0,9.0,0
2013,Chinese Grand Prix,Marussia,6,22.977,1.946,0.0,0.0,10.0,0
2013,Chinese Grand Prix,Caterham,6,21.243,0.212,0.0,0.0,11.0,0
2013,Bahrain Grand Prix,Red Bull,6,21.484,-1.606,31.0,109.0,1.0,1
2013,Bahrain Grand Prix,Lotus F1,5,22.441,-0.649,33.0,93.0,2.0,1
2013,Bahrain Grand Prix,Ferrari,8,22.44,-0.65,4.0,77.0,3.0,1
2013,Bahrain Grand Prix,Mercedes,7,21.591,-1.499,12.0,64.0,4.0,1
2013,Bahrain Grand Prix,Force India,5,23.105,0.015,12.0,26.0,5.0,1
2013,Bahrain Grand Prix,McLaren,7,21.695,-1.395,9.0,23.0,6.0,0
2013,Bahrain Grand Prix,Toro Rosso,4,27.166,4.076,0.0,7.0,7.0,0
2013,Bahrain Grand Prix,Sauber,7,23.093,0.003,0.0,5.0,8.0,0
2013,Bahrain Grand Prix,Williams,6,23.739,0.649,0.0,0.0,9.0,0
2013,Bahrain Grand Prix,Marussia,8,23.73,0.64,0.0,0.0,10.0,0
2013,Bahrain Grand Prix,Caterham,8,23.506,0.416,0.0,0.0,11.0,0
2013,Spanish Grand Prix,Red Bull,8,19.06,-2.053,22.0,131.0,1.0,1
2013,Spanish Grand Prix,Ferrari,8,19.255,-1.858,40.0,117.0,2.0,1
2013,Spanish Grand Prix,Lotus F1,3,19.968,-1.145,18.0,111.0,3.0,1
2013,Spanish Grand Prix,Mercedes,7,20.015,-1.098,8.0,72.0,4.0,1
2013,Spanish Grand Prix,Force India,8,27.07,5.957,6.0,32.0,5.0,1
2013,Spanish Grand Prix,McLaren,7,19.569,-1.544,6.0,29.0,6.0,0
2013,Spanish Grand Prix,Toro Rosso,8,21.849,0.736,1.0,8.0,7.0,0
2013,Spanish Grand Prix,Sauber,10,21.654,0.541,0.0,5.0,8.0,0
2013,Spanish Grand Prix,Williams,8,19.843,-1.27,0.0,0.0,9.0,0
2013,Spanish Grand Prix,Marussia,7,22.657,1.544,0.0,0.0,10.0,0
2013,Spanish Grand Prix,Caterham,5,21.304,0.191,0.0,0.0,11.0,0
2013,Monaco Grand Prix,Red Bull,2,24.346,-1.87,33.0,164.0,1.0,1
2013,Monaco Grand Prix,Ferrari,2,24.91,-1.306,6.0,123.0,2.0,1
2013,Monaco Grand Prix,Lotus F1,4,28.522,2.306,1.0,112.0,3.0,1
2013,Monaco Grand Prix,Mercedes,2,25.0,-1.216,37.0,109.0,4.0,1
2013,Monaco Grand Prix,Force India,2,25.458,-0.758,12.0,44.0,5.0,1
2013,Monaco Grand Prix,McLaren,2,24.629,-1.587,8.0,37.0,6.0,0
2013,Monaco Grand Prix,Toro Rosso,2,25.026,-1.19,4.0,12.0,7.0,0
2013,Monaco Grand Prix,Sauber,3,25.421,-0.795,0.0,5.0,8.0,0
2013,Monaco Grand Prix,Williams,3,31.905,5.689,0.0,0.0,9.0,0
2013,Monaco Grand Prix,Marussia,5,24.28,-1.936,0.0,0.0,10.0,0
2013,Monaco Grand Prix,Caterham,3,28.879,2.663,0.0,0.0,11.0,0
2013,Canadian Grand Prix,Red Bull,4,21.29,-0.073,37.0,201.0,1.0,1
2013,Canadian Grand Prix,Ferrari,4,20.498,-0.865,22.0,145.0,2.0,1
2013,Canadian Grand Prix,Mercedes,5,20.99,-0.373,25.0,134.0,3.0,1
2013,Canadian Grand Prix,Lotus F1,3,22.538,1.175,2.0,114.0,4.0,1
2013,Canadian Grand Prix,Force India,4,19.836,-1.527,7.0,51.0,5.0,1
2013,Canadian Grand Prix,McLaren,3,20.481,-0.882,0.0,37.0,6.0,0
2013,Canadian Grand Prix,Toro Rosso,4,21.294,-0.069,8.0,20.0,7.0,0
2013,Canadian Grand Prix,Sauber,4,21.544,0.181,0.0,5.0,8.0,0
2013,Canadian Grand Prix,Williams,5,21.46,0.097,0.0,0.0,9.0,0
2013,Canadian Grand Prix,Marussia,2,21.376,0.013,0.0,0.0,10.0,0
2013,Canadian Grand Prix,Caterham,6,23.691,2.328,0.0,0.0,11.0,0
2013,British Grand Prix,Red Bull,5,25.791,-0.507,18.0,219.0,1.0,1
2013,British Grand Prix,Mercedes,5,25.796,-0.502,37.0,171.0,2.0,1
2013,British Grand Prix,Ferrari,7,26.22,-0.078,23.0,168.0,3.0,1
2013,British Grand Prix,Lotus F1,5,24.961,-1.337,10.0,124.0,4.0,1
2013,British Grand Prix,Force India,5,26.694,0.396,8.0,59.0,5.0,1
2013,British Grand Prix,McLaren,4,24.682,-1.616,0.0,37.0,6.0,0
2013,British Grand Prix,Toro Rosso,4,27.852,1.554,4.0,24.0,7.0,0
2013,British Grand Prix,Sauber,7,27.028,0.73,1.0,6.0,8.0,0
2013,British Grand Prix,Williams,4,28.15,1.852,0.0,0.0,9.0,0
2013,British Grand Prix,Marussia,4,25.847,-0.451,0.0,0.0,10.0,0
2013,British Grand Prix,Caterham,5,26.256,-0.042,0.0,0.0,11.0,0
2013,German Grand Prix,Red Bull,6,43.348,19.556,31.0,250.0,1.0,1
2013,German Grand Prix,Mercedes,6,19.951,-3.841,12.0,183.0,2.0,1
2013,German Grand Prix,Ferrari,3,19.738,-4.054,12.0,180.0,3.0,1
2013,German Grand Prix,Lotus F1,6,19.861,-3.931,33.0,157.0,4.0,1
2013,German Grand Prix,Force India,5,20.789,-3.003,0.0,59.0,5.0,1
2013,German Grand Prix,McLaren,4,20.342,-3.45,12.0,49.0,6.0,0
2013,German Grand Prix,Toro Rosso,4,20.785,-3.007,0.0,24.0,7.0,0
2013,German Grand Prix,Sauber,6,20.499,-3.293,1.0,7.0,8.0,0
2013,German Grand Prix,Williams,4,34.004,10.212,0.0,0.0,9.0,0
2013,German Grand Prix,Marussia,6,20.648,-3.144,0.0,0.0,10.0,0
2013,German Grand Prix,Caterham,6,21.749,-2.043,0.0,0.0,11.0,0
2013,Hungarian Grand Prix,Red Bull,6,21.834,-0.353,27.0,277.0,1.0,1
2013,Hungarian Grand Prix,Mercedes,6,21.988,-0.199,25.0,208.0,2.0,1
2013,Hungarian Grand Prix,Ferrari,6,21.996,-0.191,14.0,194.0,3.0,1
2013,Hungarian Grand Prix,Lotus F1,6,21.172,-1.015,26.0,183.0,4.0,1
2013,Hungarian Grand Prix,Force India,3,22.835,0.648,0.0,59.0,5.0,1
2013,Hungarian Grand Prix,McLaren,4,22.412,0.225,8.0,57.0,6.0,0
2013,Hungarian Grand Prix,Toro Rosso,5,22.962,0.775,0.0,24.0,7.0,0
2013,Hungarian Grand Prix,Sauber,4,20.962,-1.225,0.0,7.0,8.0,0
2013,Hungarian Grand Prix,Williams,5,22.683,0.496,1.0,1.0,9.0,0
2013,Hungarian Grand Prix,Marussia,6,22.548,0.361,0.0,0.0,10.0,0
2013,Hungarian Grand Prix,Caterham,5,22.666,0.479,0.0,0.0,11.0,0
2013,Belgian Grand Prix,Red Bull,4,23.012,-0.47,35.0,312.0,1.0,1
2013,Belgian Grand Prix,Mercedes,4,23.174,-0.308,27.0,235.0,2.0,1
2013,Belgian Grand Prix,Ferrari,4,22.645,-0.837,24.0,218.0,3.0,1
2013,Belgian Grand Prix,Lotus F1,2,23.594,0.112,4.0,187.0,4.0,1
2013,Belgian Grand Prix,McLaren,4,21.439,-2.043,8.0,65.0,5.0,1
2013,Belgian Grand Prix,Force India,4,23.499,0.017,2.0,61.0,6.0,0
2013,Belgian Grand Prix,Toro Rosso,4,23.656,0.174,1.0,25.0,7.0,0
2013,Belgian Grand Prix,Sauber,5,22.092,-1.39,0.0,7.0,8.0,0
2013,Belgian Grand Prix,Williams,5,28.026,4.544,0.0,1.0,9.0,0
2013,Belgian Grand Prix,Marussia,5,22.68,-0.802,0.0,0.0,10.0,0
2013,Belgian Grand Prix,Caterham,2,24.483,1.001,0.0,0.0,11.0,0
2013,Italian Grand Prix,Red Bull,2,24.255,-1.277,40.0,352.0,1.0,1
2013,Italian Grand Prix,Ferrari,2,24.45,-1.082,30.0,248.0,2.0,1
2013,Italian Grand Prix,Mercedes,3,24.285,-1.247,10.0,245.0,3.0,1
2013,Italian Grand Prix,Lotus F1,3,27.593,2.061,4.0,191.0,4.0,1
2013,Italian Grand Prix,McLaren,2,25.191,-0.341,1.0,66.0,5.0,1
2013,Italian Grand Prix,Force India,1,26.873,1.341,0.0,61.0,6.0,0
2013,Italian Grand Prix,Toro Rosso,1,24.319,-1.213,6.0,31.0,7.0,0
2013,Italian Grand Prix,Sauber,2,25.15,-0.382,10.0,17.0,8.0,0
2013,Italian Grand Prix,Williams,2,25.031,-0.501,0.0,1.0,9.0,0
2013,Italian Grand Prix,Marussia,2,25.844,0.312,0.0,0.0,10.0,0
2013,Italian Grand Prix,Caterham,4,27.858,2.326,0.0,0.0,11.0,0
2013,Singapore Grand Prix,Red Bull,4,28.915,-2.079,25.0,377.0,1.0,1
2013,Singapore Grand Prix,Ferrari,5,29.272,-1.722,26.0,274.0,2.0,1
2013,Singapore Grand Prix,Mercedes,4,29.486,-1.508,22.0,267.0,3.0,1
2013,Singapore Grand Prix,Lotus F1,5,39.097,8.103,15.0,206.0,4.0,1
2013,Singapore Grand Prix,McLaren,4,29.368,-1.626,10.0,76.0,5.0,1
2013,Singapore Grand Prix,Force India,5,30.104,-0.89,1.0,62.0,6.0,0
2013,Singapore Grand Prix,Toro Rosso,4,30.636,-0.358,0.0,31.0,7.0,0
2013,Singapore Grand Prix,Sauber,4,30.308,-0.686,2.0,19.0,8.0,0
2013,Singapore Grand Prix,Williams,6,31.167,0.173,0.0,1.0,9.0,0
2013,Singapore Grand Prix,Marussia,7,30.345,-0.649,0.0,0.0,10.0,0
2013,Singapore Grand Prix,Caterham,6,32.233,1.239,0.0,0.0,11.0,0
2013,Korean Grand Prix,Red Bull,5,22.878,-2.102,25.0,402.0,1.0,1
2013,Korean Grand Prix,Ferrari,4,22.472,-2.508,10.0,284.0,2.0,1
2013,Korean Grand Prix,Mercedes,4,27.591,2.611,16.0,283.0,3.0,1
2013,Korean Grand Prix,Lotus F1,4,22.862,-2.118,33.0,239.0,4.0,1
2013,Korean Grand Prix,McLaren,4,28.672,3.692,5.0,81.0,5.0,1
2013,Korean Grand Prix,Force India,6,31.846,6.866,0.0,62.0,6.0,0
2013,Korean Grand Prix,Sauber,4,23.568,-1.412,12.0,31.0,7.0,0
2013,Korean Grand Prix,Toro Rosso,5,23.885,-1.095,0.0,31.0,8.0,0
2013,Korean Grand Prix,Williams,4,23.816,-1.164,0.0,1.0,9.0,0
2013,Korean Grand Prix,Marussia,4,24.243,-0.737,0.0,0.0,10.0,0
2013,Korean Grand Prix,Caterham,5,22.947,-2.033,0.0,0.0,11.0,0
2013,Japanese Grand Prix,Red Bull,5,23.055,-0.261,43.0,445.0,1.0,1
2013,Japanese Grand Prix,Ferrari,5,21.825,-1.491,13.0,297.0,2.0,1
2013,Japanese Grand Prix,Mercedes,5,22.247,-1.069,4.0,287.0,3.0,1
2013,Japanese Grand Prix,Lotus F1,4,23.243,-0.073,25.0,264.0,4.0,1
2013,Japanese Grand Prix,McLaren,6,25.424,2.108,2.0,83.0,5.0,1
2013,Japanese Grand Prix,Force India,4,23.655,0.339,0.0,62.0,6.0,0
2013,Japanese Grand Prix,Sauber,4,23.571,0.255,14.0,45.0,7.0,0
2013,Japanese Grand Prix,Toro Rosso,6,23.561,0.245,0.0,31.0,8.0,0
2013,Japanese Grand Prix,Williams,4,23.658,0.342,0.0,1.0,9.0,0
2013,Japanese Grand Prix,Marussia,2,24.01,0.694,0.0,0.0,10.0,0
2013,Japanese Grand Prix,Caterham,3,22.232,-1.084,0.0,0.0,11.0,0
2013,Indian Grand Prix,Red Bull,4,23.628,-1.425,25.0,470.0,1.0,1
2013,Indian Grand Prix,Mercedes,4,23.675,-1.378,26.0,313.0,2.0,1
2013,Indian Grand Prix,Ferrari,5,24.874,-0.179,12.0,309.0,3.0,1
2013,Indian Grand Prix,Lotus F1,3,24.926,-0.127,21.0,285.0,4.0,1
2013,Indian Grand Prix,McLaren,5,24.099,-0.954,10.0,93.0,5.0,1
